name,date,text,stars,answer,load_time,city,id
Artur,2024-03-06 15:28:22,Только вип обслуживание.,1,"Здравствуйте. Уточните, пожалуйста, что послужило причиной столь низкой оценки?",,Москва,137477055720
Кира Астахова,2021-09-17 03:33:01,Жаль что только вип клиентов обслуживают. В торговом центре можно было бы сделать для всех.,1,,,Москва,137477055720
Андрей Шепет,2022-08-25 16:44:08,Минус за очереди. Премиальный сервис не должен выглядеть так,4,,,Москва,137477055720
Александра Х.,2021-12-10 14:57:04,"Нет упоминания, что нельзя клиентам с обычной картой, в итоге ехала через весь город и отказали в обслуживании.",1,,,Москва,137477055720
Виктор Сол,2021-01-26 17:19:13,"Внимание! Отделение работает до 19:00, вместо 21:00. Причем про это отделение на официальном сайте банка нет никакой информации! Дозвониться в сам банк идея бесполезная. Обращайтесь в другие отделения. Не рекомендую",2,,,Москва,137477055720
Рустем Мухаметшин,2022-09-30 14:48:38,"Офис только для прем клиентов.
Пуст, но обслужить не хотят",1,,,Москва,137477055720
Даня Чуриков,2022-05-24 13:07:42,"Особо не покупаю инвестиции , но сейчас беру беру валюту в приложении альфа. Удобный интерфейс как и в обычном приложении",5,,,Москва,137477055720
Константин,2022-04-27 10:41:19,"По пути хотел выписку с печатью сделать. Спросил: сможете? Ответ: да, но только для премиум клиентов. Если нет, то идите в «полноценный офис». Мне кажется, что слова Альфабанк и «полноценный» просто несовместимы.",1,,,Москва,137477055720
Вячеслав Курбалев,2021-10-17 16:03:46,"Персонал не подготовлен, оч ленивые, работа их обременяет, люди к работе не готовы, куда уж подробнее",4,,,Москва,137477055720
Алексей,2022-11-28 17:42:01,Неприятное место и эконом сервис.,3,,,Москва,137477055720
tomsk m.,2022-04-15 07:56:56,"Обслуживают только премиальных клиентов, остальные будут посланы, как челядь",1,,,Москва,137477055720
Evgeny Izmaylov,2021-09-14 10:18:53,"Хамское обслуживание менеджеров.
Говорят, что если вы не премиальный клиент - разговаривать мы с вами не будем.
На двери написано, что мы премиум офис…но на деле надпись «Обслуживание Физических Лиц с 10 до 19»
Пора менять банк",1,,,Москва,137477055720
Олег Богачёв,2022-07-07 17:05:12,Можно снять до миллиона рублей за раз. Но искать его сложно.,5,,,Москва,137477055720
Katya,2021-02-02 14:00:59,"Отделение не для простых смертных, о чем ты понимаешь еще до оценивающего взгляда сотрудников. Пойду искать где есть отделения для простых людей",2,,,Москва,137477055720
Даша З.,2023-01-16 10:25:04,С мужем пользуемся только Альфа Банком. В начале весны планируем взять ипотеку,5,,,Москва,137477055720
Павел Г.,2022-08-05 10:51:52,Только для премиальных клиентов. Нигде про это ни слова не написано. Не зря решил закрыть все счета.,1,"Здравствуйте, Павел!
Подскажите, выбирали отделение для посещения на сайте или в другом месте? Нам бы была очень полезна эта информация, чтобы исправить неточности и не дезинформировать никого в будущем.

Нам жаль, что всё закончилось на такой ноте. Если мы можем как-то исправить ситуацию или просто выслушать, напишите на почту smm@alfabank.ru и укажите в теме письма, что пришли из Яндекс Карт",,Москва,137477055720
Андрей Ч.,2021-12-24 09:40:15,Пусть Альфа хотя бы напишет что это для «премиальных клиентов»,1,,,Москва,137477055720
Юрий С.,2021-08-17 10:10:57,"Не могут обновить данные о клиентах, сказали что бы искал полноформатный отделения",1,,,Москва,137477055720
Андрей Зингельшухер,2020-02-27 07:57:49,"Офис для сотрудников, а не посетителей. Сразу видно что они заняты своей жизнью. Есть у вас привелегия или нет, им безразлично. Могут не выходить днём минут по 20. Бывал много раз, впечатления подтвердились неоднократно.",1,,,Москва,137477055720
Даниил В.,2021-02-25 10:41:20,"Отделение только для ВИП кл, очень жадный банк на отделения и на кол-во банкоматов !!!",1,,,Москва,137477055720
Юрий Н.,2022-11-09 14:55:25,Только для VIP. не менее 3-х лимоньчиков на счету,4,,,Москва,137477055720
Movie Movie,2022-01-05 20:04:46,"Обслуживание только vip, сложно найти",2,,,Москва,137477055720
Ярослав Ашихмин,2021-03-29 12:31:00,"Совершенно нормальное отделение, обслуживание премиальных карт",5,,,Москва,137477055720
Артемий -,2021-06-12 10:18:04,Непонятно кто где ходит из персонала. Ресепшн часто пуст(,3,,,Москва,137477055720
Павел С.,2020-12-31 12:11:02,"Обслуживание только по премиальным картам и тарифам, как мне сказали",1,,,Москва,137477055720
Николай,2022-01-19 12:09:17,удобное отделение банка,5,,,Москва,137477055720
алексей Орлов,2022-02-16 17:52:55,Удобно быстро,5,,,Москва,137477055720
Любовь Колесник,2021-09-04 15:57:47,Не компетентные сотрудники🤬,1,,,Москва,137477055720
N D,2021-11-03 11:08:32,"только для премиум клиентов
находится на -1 этаже башни",1,,,Москва,137477055720
Антон Андреев,2020-01-21 17:00:43,"Ужасно маленькое пространство, неудобное какое-то. Ни охраны, ни людей на ресепшн...заходи и бери, что хочешь, никто ничего не сделает )",1,,,Москва,137477055720
Окуловских Евгений,2022-05-28 14:54:30,Хорошо.,5,,,Москва,137477055720
Скала,2021-07-01 11:35:09,"Бесполезное отделение в сити, где даже не задумаются хоть как-то обслужить тебя",1,,,Москва,137477055720
Александр Я.,2019-12-22 08:16:41,Я в альфе много лет. Доволен. Кредиты беру в других банках,5,,,Москва,137477055720
Наталия Пономарева,2020-03-10 04:23:06,В банкомат всегда очередь😡,1,,,Москва,137477055720
Павел,2019-11-26 10:10:56,Персонал наглый и вечно очередь к банкомату,4,,,Москва,137477055720
Verochka,2023-12-18 15:08:35,"Сервис, как и обслуживание просто отличные, такого приятного отношения персонала в банках я еще не видела. Все добрые, улыбчивые и позитивные, молодые и энергичные. Лично для меня этот критерий у банка проявляется сильнее всего, всегда обращаю внимание на такие вещи)",5,,,Москва,100220615552
Diana Zatikian,2023-11-26 12:23:55,"Договорились о встрече с сотрудником банка для получения кредитной карты, в Подмосковье не доставляют, поэтому договорились в ближайшем трк встретится, приехала с двумя детьми в очень снежную погоду, в итоге ни ответа сотрудника, никак не связались, ужас!!!! Никогда не связываетесь с этим банком, если на этом этапе уже проблемы, что будет дальше…",1,"Диана, здравствуйте!
Простите, что подвели и расстроили таким опытом. Стараемся доставлять вовремя и без накладок, но из-за большого количества заявок что-то может пойти не так. В итоге карту так и не получили? Хотели бы всё проверить. Напишите на smm@alfabank.ru ФИО и номер телефона. В теме письма напишите Отзыв. Яндекс. Карты. Diana Zatikian. В письме прикрепите ссылку на отзыв или скриншот.",,Москва,100220615552
Астафий Назаров,2024-03-21 18:25:48,"В Москве был в командировке и именно в это время у меня потерялась карта, которая очень нужна для оплаты. Приходил за новой и еще меня научили пользоваться Альфа-пэй, чтобы в дальнейшем я мог даже виртуальной картой расплачиваться. Вообще очень удобно, и работает, главное, хорошо, стабильно",5,,,Москва,100220615552
Евгений Самсонов,2024-03-12 12:28:37,"Преимуществ у банка полно, я в этом отделении не первый раз и всегда удивляюсь качсетву обслуживания. На входе сотрудник помог с дверью, сориентировал куда идти, как талончик взять, куда сесть. Все позитивно и с улыбкой на лице. Одно удовольствие сюда приходить, решил вопросы за 15 минут)",5,,,Москва,100220615552
Арина М.,2024-01-24 18:58:29,"Пришла за дебетовой картой, условия понравились. Ожидание в очереди не превысило пяти минут. Менеджер предоставил дополнительную информацию по карте, и оформление прошло оперативно",5,,,Москва,100220615552
Виктория Степанова,2023-07-31 11:04:54,"Альфа-Банк предоставляет разнообразные услуги и продукты, которые меня устраивают. Они имеют широкий выбор кредитных программ, вкладов и инвестиционных возможностей, что помогает мне управлять своими финансами.",5,,,Москва,100220615552
Mtsito Yyio,2023-07-29 12:46:07,"Альфа банк проявляет большую заботу о своих клиентах. Недавно у меня возникли финансовые трудности и я обратился в банк за помощью, в оформление потребительского кредита. Они помогли мне с документами и кредит одобрили в течение 30 минут, все быстро и очень удобно. Я благодарен банку и их команде за профессионализм и поддержку.",5,,,Москва,100220615552
Stanislav L.,2023-09-04 16:30:23,"Обратились по вопросу кредитной карты, и получения кредита по одобренной заявке, с нами работал менеджер Илья, который сказал, что наша заявка где то застряла) и предложил создать новую, которую банк не одобрил, по вопросам по действующей кредитной карте тоже не получили ни одного внятного ответа, менеджер общался с нами так, будто бы делал одолжение.
Ужасное обслуживание, просто потратили время и создали ненужную заявку на кредит из за этого сотрудника. Просьба руководства разобраться в ситуации",1,"Здравствуйте, Станислав.

Удивлены прочитанным. Отправьте, пожалуйста, письмо на smm@alfabank.ru В теме укажите ссылку на ваш отзыв, а в самом письме напишите ФИО и дату рождения, а также скриншот отзыва и дату обращения.",,Москва,100220615552
Полина Е.,2023-07-15 11:59:11,Я очень довольна работой Альфа-Банка. Они предоставляют отличный сервис и профессиональное обслуживание. Все вопросы решаются быстро и эффективно.,5,,,Москва,100220615552
Денис Соломатин,2023-02-25 18:58:02,"Очень удобное расположение отделений,приветливый персонал и быстрое обслуживание .В этом отделении даже есть банкоматы ,что очень удобно .Всегда можно взять кредит или оформить карту.",5,,,Москва,100220615552
Лана,2023-05-17 13:45:00,"НЕ СОВЕТУЮ!! Оплатила по карте Альфа-банка свою страховку по ипотеке 15.05, сегодня 17 мая - у меня нет ( и это в порядке вещей,как мне сказали в поддержжке!!!) квитанции об оплате. То есть мне уже срочно нужно предоставить документы об оплате новой страховки с свой банк, чтобы не было изменения процентной ставки, а это хрен вам. А деньги Вы успешно 15 числа списали??? Если все так плохо и напряжно, то будем знать,что больше в ваш банк ни ногой!!!!!! Интересно, если у Вас по кредиту просрочка хоть один день,небось душу из людей вынимаете, а сами на третий день не чешетесь просто чек оформить!!",1,"Здравствуйте! 
Простите, что не смогли предоставить вам квитанцию вовремя. Документ формируем после обработки платежа: она занимает до 3 рабочих дней. Мы постараемся сократить срок в будущем.",,Москва,100220615552
Anjelika Smit,2023-07-29 12:46:56,"Очень нравится, что Альфа банк предлагает широкий спектр финансовых продуктов и услуг. Я пользуюсь их кредитными картами, кредитами и депозитами. Уровень процентных ставок очень выгоден и условия очень привлекательные. Я нахожусь в постоянном развитии и росте благодаря конкурентным предложениям Альфа банка.",5,,,Москва,100220615552
Валентина Минеева,2023-11-30 09:53:48,"Хорошая поддержка способная ответить на любой ваш вопрос и не затянуть с его решением, таким мало кто может похвастаться.",5,,,Москва,100220615552
Резида Гайнетдинова,2024-01-21 09:42:43,"Недавно оформила у них кредитку - условия понравились , и менеджер был компетентен. Это сразу чувствуется.",5,,,Москва,100220615552
Марина Рузина,2023-10-14 14:53:59,"Все просто и понятно, без лишних хлопот. Операторы работают отлично - очень вежливые и внимательные. Они готовы поделиться информацией и предложить помощь. Удобное расположение отделения и наличие необходимых удобств - большой плюс.",5,,,Москва,100220615552
Николай Петров,2023-09-24 09:18:11,Общение с поддержкой Альфа Банка всегда проходит на высоком уровне профессионализма. Сотрудники грамотно отвечают на мои вопросы и предлагают эффективные решения.,5,,,Москва,100220615552
Timoha 2101,2024-03-15 17:47:41,"Общение с персоналом было внимательным, получила квалифицированную помощь. Благодарна за быстрое и вежливое обслуживание.",5,,,Москва,100220615552
Светлана С,2024-04-10 13:29:20,"Отделение хорошее 
- нет закрытого банкомата с счётной машинкой.
Иногда надо уединиться ))))",4,"Здравствуйте, Светлана!
Подумаем над такой возможностью.",,Москва,100220615552
Дима фомин,2023-09-12 10:51:43,"В офисе на Бронной работают грамотные консультанты, ответы все получены, нет навязывания, есть индивидуальные предложения, меня устраивает банк полностью.",5,,,Москва,100220615552
Абрамов,2023-10-20 16:30:49,Альфа банк - это настоящий лидер в банковской отрасли! Они предлагают широкий спектр услуг и всегда готовы помочь своим клиентам.,5,,,Москва,100220615552
Олег Шепелинский,2023-09-12 10:42:03,"Консультанты тут просто отличные. Мне нравится приходить сюда разбираться с возникшими вопросами. Оформление продуктов банка проходит минут за 5-10, не больше",5,,,Москва,100220615552
Николай Китаев,2023-08-23 15:53:44,"Всегда отличные условия, удобное приложение и быстрая и техподдержка, много функций в приложении",5,,,Москва,100220615552
Светлана Зеленская,2021-12-20 17:29:50,"Замечательное отделение Альфа-банка! Персонал приветливый, атмосфера благожелательная, ожидала несколько секунд! Особо хочу отметить Викторию Соколову! Профессионал с большой буквы 👍 Быстро, чётко решила всё вопросы, тактичная, грамотная, просто умничка! Побольше бы нам везде таких сотрудников!!! Очень рекомендую! 👍👍👍",5,,,Москва,100220615552
Алина С,2023-08-21 11:07:49,"Время обработки запросов немного увеличено из-за большой нагрузки, но все-равно всех клиентов обслуживают достаточно быстро.",5,,,Москва,100220615552
Марина Кисарина,2024-02-01 19:58:30,"Сотрудники мало помогли с проблемой. Выдали карту, а приложение в телефон не установили… разочарована",2,"Здравствуйте, Марина.

Хотим разобраться. Отправьте, пожалуйста, письмо на smm@alfabank.ru В теме укажите ссылку на ваш отзыв, а в самом письме напишите ФИО и дату рождения, а также скриншот отзыва и дату обращения.",,Москва,100220615552
Валентина,2023-09-24 17:01:40,"Я обратилась в поддержку Альфа Банка с вопросом о кредитной программе, и они предоставили мне всю необходимую информацию. Очень довольна их внимательностью и компетентностью.",5,,,Москва,100220615552
Станислав *****,2023-05-02 16:46:52,"Хорошее отделение, очень дружелюбный персонал, всегда стараются помочь. В ближайшие дни закрываются на ремонт, надеюсь, что после ремонта будет ещё лучше.",5,,,Москва,100220615552
Ярослав Петрушкин,2023-08-09 20:43:21,"Отделение обычное с виду, но сотрудники тут самые лучшие. Всегда встречают вежливо и нет раздражения! Буду приходить сюда ещё!",5,,,Москва,100220615552
борис с.,2024-01-31 19:35:40,"Я брал автокредит через Альфа-банк. Сначала провёл долгие консультации по этому вопросу, и нужно сказать, что специалисты были очень компетентными. Сначала мужчина дал консультацию, затем девушка, и они ответили на все мои вопросы и дали четкую информацию.",5,,,Москва,100220615552
Светлана Сашиковна,2024-02-12 19:19:44,В филиале Альфа Банка меня отлично обслужили. Сотрудники оказали проффессиональную помощь и быстро решили мои вопросы. Рекомендую этот филиал всем.,5,,,Москва,100220615552
Саша Соловьева,2023-09-13 15:56:45,"Альфа банк предлагает конкурентные процентные ставки и выгодные условия для вкладов и кредитов. Я всегда могу найти подходящую финансовую программу, которая соответствует моим потребностям.",5,,,Москва,100220615552
Ирина З.,2023-04-25 08:42:19,"Заказала кредитную карту, всё подтвердили что карта готова, ждите курьера. Я прождала его, он так и не приехал. Позвонила в банк и выяснилось что банк мне отказал. Но отмены не было. Зачем оповещать клиентов. Я являюсь клиентом банка и имею зарплату карту. Мне не понятен отказ, я очень разочарованна. Банк набивает себе цену",1,"Здравствуйте, Ирина! Понимаем ваши эмоции, но при отказе в кредите или карте направляем сообщение нашим клиентам. Отказать можем по многим причинам: кредитная история, зарплата, нагрузка, но точную назвать не сможем.",,Москва,100220615552
Полина Кочкина,2023-09-13 13:03:36,"Ценю в банке несколько способов кредита. На карту, наличными, под залог дома, авто кредит. Есть кучу решений, был бы паспорт РФ :) А у меня он есть, значит проблемы нет :)",5,,,Москва,100220615552
Ксения К.,2023-09-19 20:40:17,"Не так давно я с Альфа, но уже успела полюбить его всей душой. 
Приятно, когда тебя так добродушной встречают в отделении",5,,,Москва,100220615552
Арина П.,2023-09-13 04:39:21,"Отличительной чертой Альфа банка является их высокий уровень безопасности. Я чувствую себя защищенным, зная, что мои деньги и личные данные находятся под надежной защитой.",5,,,Москва,100220615552
Алина У,2022-09-07 07:16:01,"Отличный, надёжный банк. В восторге от клиентоориентированности сотрудников. Работа на высшем уровне. Все слажено. Рада быть клиентом, советую присоединиться!",5,,,Москва,100220615552
Мэдина Муфарова,2024-02-17 18:12:25,"Посещение этого отделения приносит удовольствие! Цены на обслуживание здесь приятные, и хочу выразить огромную благодарность сотрудникам.",5,,,Москва,100220615552
Елена Гаврилова,2024-04-17 13:50:42,"Так как у меня ипотечный кредит в Альфа банке , каждый месяц я захожу в этот офис. Здесь отличное обслуживание и мне нравится, что нет длинных очередей, сотрудники всегда активно заняты.",5,,,Москва,100220615552
Виктория Шуленкова,2023-12-20 15:16:14,"Довольна сотрудничеством с Альфа банком! Всегда вежливое обслуживание, дельные советы и помощь в решении проблем.",5,,,Москва,100220615552
Виктор Ч.,2023-09-23 13:09:34,"Я обратился в поддержку Альфа банка с просьбой о предоставлении выписки по счету, и они предоставили мне все необходимые документы в кратчайшие сроки.",5,,,Москва,100220615552
Елена,2023-07-20 09:26:28,"Банк на 10 из 10! Сотрудники выполняют свою работу просто отлично, сразу видно, что каждый тут на своем месте)",5,,,Москва,100220615552
Татьяна Шумакова,2024-02-08 11:24:13,"Альфа банк предоставляет широкий спектр услуг, а сотрудники всегда готовы помочь разобраться в них, если вы запутаетесь.",5,,,Москва,100220615552
Светлана С,2023-07-07 19:34:28,"Тихий, уютный офис, хорошие и доброжелательные девушки) 
Очень понравилось!",5,,,Москва,100220615552
настя т.,2024-04-29 12:21:18,"Здесь уровень сервиса всегда на высоте. Всегда находят решение, внимательны и готовы помочь сразу.",5,,,Москва,100220615552
Денис Ермолаев,2023-06-08 14:40:02,"Банк отвратительный бестактные сотрудники ежедневно названивают и предлагают свои услуги, я бы предложим им сходить кое куда вместе со своим банком, качеством обслуживания, кредитами и еще чем-нибудь там.",1,"Здравствуйте, Денис.
Извините, что побеспокоили. 
Напишите, пожалуйста, на нашу почту smm@alfabank.ru ваш номер телефона и номера, с которых вам звонят. Всё проверим.",,Москва,100220615552
Ilya Sosnin,2023-12-05 12:29:49,"40 минут уже жду чтобы забрать карту с заказанную заранее . Не извините, ничего.",1,"Здравствуйте, Илья!
Извините, что пришлось ждать.
Не все вопросы получается решить быстро, за счёт этого ожидание может быть дольше обычного.",,Москва,100220615552
Ольга,2023-01-03 17:15:35,"Заходим с коллегами периодически. Персонал осень вежливый, отзывчивый и внимательный. Мне очень нравится",5,,,Москва,100220615552
Дмитрий Глушков,2023-12-10 17:17:21,"Приходил - помогли, приветливые и удачное расположение отделение, продукты у альфы хорошие.",5,,,Москва,100220615552
Бараков В.,2023-08-18 12:49:00,"После обращения в банк прозвоны от робота с частотой минут 20 с разных номеров. При обращении в саппорт они подтвердили что это они и предложили отключить уведомления.
Ну такое.",1,"Здравствуйте!
Звонки никак не связаны с обращением в контакт-центр или офис. Можем звонить с индивидуальными предложениями. Но стараемся делать это не так часто Извините за беспокойство.",,Москва,100220615552
Полина Чам,2024-03-03 06:32:44,"В Альфе я нашла идеальные условия для кредитной карты, которая долго мне нужна была. Условия аукционной программы меня полностью устроили.",5,,,Москва,100220615552
Никита Садов,2023-07-23 20:27:44,Я обратился в Альфа-Банк для оформления кредита на жилье и остался очень доволен скоростью и качеством работы менеджеров.,5,,,Москва,100220615552
Валентина шайгу,2023-09-15 16:09:31,Заказ делала на пластиковую кредитку от Visa. В 2020 она отлично работала и сейчас тоже спокойно снимаю деньги,5,,,Москва,100220615552
Кирилл Крепкин,2023-09-23 11:43:17,"Оформил кредитную карту 365 дней на покупку кухонного гарнитура, это очень удобно, что нет никаких процентов",5,,,Москва,100220615552
Виолеттв Булах,2023-09-22 13:12:11,"Уменя была карта от Пятерочка. Сейчас ее заменили на дебетовую Х5. По ней бонусов больше, за кофе вообще до 50% возврата.",5,,,Москва,100220615552
Маргарита,2023-09-22 15:14:12,"А я пользуюсь веб версией, когда случайно удалила приложение не стала долго переживать. Есть альтернативная замена.",5,,,Москва,100220615552
Матье Бал,2023-09-15 17:55:45,Заказ делал на пластиковую кредитку от Visa. В 2020 она отлично работала и сейчас тоже спокойно снимаю деньги,5,,,Москва,100220615552
Дарья Мусина,2024-03-06 18:13:40,"Сотрудники всегда готовы помочь в решении любых вопросов, что делает обращение в банк комфортным и удобным.",5,,,Москва,100220615552
Наталья К.,2023-02-17 18:35:28,"Отличное отделение банка! Обслуживание быстрое, вежливое, доброжелательное, никакой лишней волокиты, как это обычно бывает в других банках, очередей нет. В целом, персонал очень отзывчивый.",5,,,Москва,100220615552
Дарья А.,2023-01-18 10:43:47,"Захожу в отделение делать переводы по работе. Персонал потрясающий! Приятные в общении, оперативные в работе",5,,,Москва,100220615552
Korovina.dasha27,2023-12-25 16:23:22,"При обращении по любому вопросу всегда получаю помощь, персонал банка вызывает только положительные эмоции. Большое спасибо за вашу работу!",5,,,Москва,100220615552
Алина Ляшенко,2023-10-19 23:48:49,"Давно я ждала карту Мир. Наконец то она появилась. Карта меня устраивает, можно и пополнять и снимать деньги",5,,,Москва,100220615552
Гульшат Ляпина (доб. 6297),2023-11-19 09:57:44,Невозможно дозвониться до операторов!!! Реклама 20 минут!!!,1,"Гульшат, здравствуйте!
Из-за нагрузки иногда бывает сложно дозвониться, но стараемся за этим следить. Рекламные предложения можем рассказывать, пока ожидаете ответ оператора, Спасибо вам за обратную связь.",,Москва,100220615552
Сергей Разумов,2023-08-11 07:01:45,"Банк с самыми гибкими условиями для людей, ну реально. Никто больше не отменил комиссию за переводы в другие банки, все им мало!",5,,,Москва,100220615552
эльза газетдинова,2024-02-05 05:15:32,"Отделение банка близко к моему дому,поэтому зашла забрать карту. У меня нет нариканий-они передали мне карту,рассказали все и я ушла домой.",5,,,Москва,100220615552
Юля,2023-02-17 14:53:03,"Пришла в отделение просто получить дебетовую зарплатную карту, в итоге сотрудник даёт мне две карты, одна из которых является кредитной с лимитом на 10тыс. На мои просьбы не выдавать кредитку и закрыть счёт я получила следующую информацию: эта карта выдаётся в ПОДАРОК от банка, она бесплатная, и я могу закрыть счёт сейчас, но если закрою ее до 30 марта то с меня МОГУТ взять какую-то непонятную комиссию непонятно за что))) Из-за того, что спешила и пришла после работы, не была в состоянии разбираться что это за бред. По пути домой в приложении счёт закрыла и никаких комиссий не было)) но да, закроют мне его только через 45 суток
Напоминаю, что я пришла просто забрать зарплатную карту. А в итоге на меня кредитку оформили, которая мне вообще не нужна. Просила прямым текстом закрыть счёт сейчас, но отказали
Я не могу знать, эта ситуация произошла из-за давления банка на сотрудников выполнять план или желание сотрудников получить денежку за показатели, но в любом случае, я считаю, что так навязывать свою кредитку клиенту(который не особо финансово грамотный) нетактично со стороны банка, особенно, если прямо отказывалась от этой услуги. Поэтому желание пользоваться этим банком отпало, буду сразу переводить зп на другую карту.
Про мелкий шрифт в кредитном договоре о том, что если не буду пользоваться картой 6 месяцев и там будет сумма меньше тысячи, то банк переведёт эту сумму в благотворительный фонд «Линия жизни»)))чего)) меня об этом конечно не уведомили",1,"Здравствуйте, Юлия!
Нам жаль, что у вас сложилось такое впечатление. Без согласия кредитные карты не оформляем. Не настаиваем, можем лишь рассказать о всех преимуществах. В благотворительный фонд Линия жизни переводим лишь невостребованную клиентом переплату до 1000 рублей. Случается это не часто, так как клиенты переводят переплату в приложении на другой свой счёт или в оплату мобильной связи.",,Москва,100220615552
Дарья Горшкова,2024-01-27 18:53:06,"Здесь оформила зарплатную карту, приятно удивил факт отсутствия комиссий за переводы и платежи. В другом банке за все приходилось платить.",5,,,Москва,100220615552
Вера Бурнакова,2023-09-23 17:43:45,"Мои визиты всегда проходили гладко, и это лучший филиал, который я когда-либо посещала. Я являюсь клиентом этого банка уже пять лет, и за это время не возникало ни одной негативной ситуации. Сотрудники всегда проявляют вежливость и доброжелательность",5,,,Москва,100220615552
Варя,2023-11-13 15:07:03,"Давно пользуюсь услугами банка,именно в этом отделении. Здесь всегда быстро и просто,благодаря ответственным сотрудникам.",5,,,Москва,100220615552
ksenia_ppt,2023-09-27 17:31:51,"Спасибо, вы лучшие! Просто настоящие герои нашего времени. Выстояли в период жестких санкций",5,,,Москва,100220615552
Ольга Васильева,2022-09-06 15:49:36,"Карта ""МИР"" у Альфа Банка доступна во всех отделениях. Карта отличная, есть все, что нужно: бесплатное обслуживание, бесплатные переводы и платежи, кешбэк!",5,,,Москва,100220615552
Борис М.,2022-12-21 20:26:06,"Приятно шокирован от того, с какой быстротой прогрессирует этот банк. Уже 4 года пользуюсь услугами Альфы, но каждый раз появляется что-то, что привлекает внимание.",5,,,Москва,100220615552
Роман Грачев,2024-04-27 11:48:27,На сайте получил предложение на кредит и пришел сюда спросить что делать дальше. Быстро помогли во всем разобраться. Доволен визитом.,5,,,Москва,100220615552
Ольга А.,2023-10-18 04:04:34,Современныей интерьер офиса . Оформление и техника на высоте. Ощущение комфорта и деловой атмосферы. Оценка -5 звезд!,5,,,Москва,100220615552
Илья К.,2023-09-20 14:29:01,"Кредитку люблю, она много места к занимает, но лично мне очень помогает",5,,,Москва,100220615552
aleksandr zhiharev,2022-09-12 15:40:14,"Мошенничество! Выдали карту,при этом по руководству сотрудника положили и сняли 1000 р.,якобы для активации .Карта не видится в личном кабинете,поэтому отследить списание 6 руб не было возможности.То есть беспроцентного периода не было с самого начала получения карты!.С отделением соединить не могут,личного менеджера тоже найти не могут.,хотя зарплатные клиент!!!",1,,,Москва,100220615552
Амина Гайнуллина,2024-04-25 12:25:09,"рекомендую всем, кто ищет быстрый кредит. условия выгодные, а сервис на высшем уровне.",5,,,Москва,100220615552
Ринат Рахматуллин,2024-02-21 16:35:10,Привлекает надежность банкоматов и наличие менеджеров.Общее впечатление положительное.,5,,,Москва,100220615552
Магдалина Юманова,2023-09-12 18:11:53,Классно что у них в яндекс стала партнером. Так хоть за каждый вызов такси дают 20% кэшбэка,5,,,Москва,100220615552
