,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Ремонт,Расположение,График работы,Доступность,Кредит,Ипотека,load_time
310,sberbank/1199757682,СберБанк,"Матвеевская ул., 2, Москва",www.sberbank.com,"'mon': 08:30-20:00, 'tue': 08:30-20:00, 'wed': 08:30-20:00, 'thu': 08:30-20:00, 'fri': 08:30-20:00, 'sat': 09:00-16:00, 'sun': выходной",55.705387,37.479160,"4,8",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",86,74,87,,93,81,,,,2024-10-03 11:47:03
311,sberbank/1090913523,СберБанк,"Новокузнецкая ул., 18/10с3, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.736569,37.630696,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/Sber_Business_Live_bot', 'https://vk.com/careersber']",81,69,69,,100,56,,58,,2024-10-03 11:47:03
312,sberbank/1029759146,СберБанк,"Кантемировская ул., 47, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.637799,37.656182,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",78,64,48,,89,47,,50,,2024-10-03 11:47:03
313,sberbank/1102193377,СберБанк,"Саянская ул., 18, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:30-17:30, 'sun': выходной",55.766917,37.834327,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,80,87,87,93,87,,30,,2024-10-03 11:47:03
314,sberbank/1000927269,СберБанк,"ул. Измайловский Вал, 20, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:00, 'sun': выходной",55.784780,37.718974,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,61,59,,96,,,,,2024-10-03 11:47:03
315,sberbank/1010347723,СберБанк,"ул. Академика Королёва, 5, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.820885,37.628271,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://t.me/sberbank', 'https://vk.com/sber']",68,57,54,,93,,,,,2024-10-03 11:47:03
316,sberbank/1055432398,СберБанк,"4-я Парковая ул., 18, Мытищи",www.sberbank.com,"'mon': выходной, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 09:00-17:30, 'sun': выходной",55.884075,37.754296,"3,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,2024-10-03 11:47:03
317,sberbank/1294036493,СберБанк,"Большая Грузинская ул., 12, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 09:30-13:30, 'sun': выходной",55.763372,37.579161,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",83,76,62,,86,83,,,,2024-10-03 11:47:03
318,sberbank/67660524877,СберБанк,"Инициативная ул., 7Б, Люберцы",www.sberbank.com,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",55.685990,37.898512,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",81,72,80,,73,50,,,,2024-10-03 11:47:03
319,sberbank/97135478607,СберБанк,"Железнодорожная ул., 44, Щербинка",www.sberbank.com,"'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-19:00, 'sun': 10:00-18:00",55.498990,37.567922,"4,9",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",79,68,73,,90,91,,,,2024-10-03 11:47:03
320,sberbank/217379276094,СберБанк,"Литовский бул., 20, Москва",www.sberbank.com,"'mon': 08:30-19:00, 'tue': 08:30-19:00, 'wed': 08:30-19:00, 'thu': 08:30-19:00, 'fri': 08:30-19:00, 'sat': 09:30-16:30, 'sun': выходной",55.612625,37.536140,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",76,71,68,,93,75,,62,78,2024-10-03 11:47:03
321,sberbank/1016535390,СберБанк,"Преображенская площадь, 7А, стр. 1, Москва",www.sberbank.com,"'mon': 08:30-20:00, 'tue': 08:30-20:00, 'wed': 08:30-20:00, 'thu': 08:30-20:00, 'fri': 08:30-20:00, 'sat': 09:30-17:00, 'sun': 10:00-16:00",55.795560,37.709164,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",72,62,62,,93,55,,58,57,2024-10-03 11:47:03
322,sberbank/1031178822,СберБанк,"посёлок завода Мосрентген, 32",www.sberbank.com,"'mon': выходной, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-13:45, 'sun': выходной",55.620321,37.472710,"3,8",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",64,31,3,,,0,,,,2024-10-03 11:47:03
323,sberbank/108849696717,СберБанк,"Ореховый бул., 22А, Москва",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-19:00, 'sun': 10:00-19:00",55.612045,37.732719,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",65,51,,,100,,,,,2024-10-03 11:47:03
324,sberbank/1086169796,СберБанк,"Кутузовский просп., 36А, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.738743,37.526186,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",86,74,57,,94,,,,,2024-10-03 11:47:03
325,sberbank/1138765115,СберБанк,"ул. Бажова, 24, корп. 2, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.836428,37.665534,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,60,69,,92,58,,,,2024-10-03 11:47:03
326,sberbank/1065514172,СберБанк,"Ташкентская ул., 12/20, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.704702,37.816298,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,45,47,,92,,,,,2024-10-03 11:47:03
327,sberbank/39755241749,СберБанк,"Путевой пр., 40, корп. 3, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:30, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': выходной, 'sun': выходной",55.878710,37.574102,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",91,74,51,,90,29,,,,2024-10-03 11:47:03
328,sberbank/1007361663,СберБанк,"ул. Ивана Франко, 36, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.728292,37.417518,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",90,73,82,,93,67,,,,2024-10-03 11:47:03
329,sberbank/1059138854,СберБанк,"Лыткарино, 5-й микрорайон, 1-й квартал, 10",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.586298,37.898027,"4,2",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,67,13,,91,13,,,,2024-10-03 11:47:03
330,sberbank/1077445172,СберБанк,"Первомайская ул., 106А, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.793222,37.813172,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,73,69,90,94,,,,,2024-10-03 11:47:03
331,sberbank/36058573249,СберБанк,"Москва, Западный административный округ, район Раменки, территория Ленинские Горы, 1, стр. 52",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.698736,37.531406,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",63,38,,,,,,,,2024-10-03 11:47:03
332,sberbank/1079391585,СберБанк,"Зелёный просп., 45/31, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-16:30, 'sun': выходной",55.754117,37.799464,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",77,65,73,,94,60,,,,2024-10-03 11:47:03
333,sberbank/1013052136,СберБанк,"Смольная ул., 7, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 08:30-16:00, 'sun': выходной",55.845673,37.499228,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,73,67,,90,,,,,2024-10-03 11:47:03
334,sberbank/58075982453,СберБанк,"Бакунинская ул., 44-48с1, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 10:30-16:30, 'sun': выходной",55.776355,37.687542,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",85,65,52,,95,75,,,,2024-10-03 11:47:03
335,sberbank/185450832194,СберБанк,"ул. Госпитальный Вал, 18/1, Москва",www.sberbank.com,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной",55.773196,37.710988,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",83,55,52,,96,55,,,,2024-10-03 11:47:03
336,sberbank/1013311129,СберБанк,"Кировоградская ул., 8, корп. 3, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-16:30, 'sun': выходной",55.627417,37.610314,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,75,82,,93,64,,,,2024-10-03 11:47:03
337,sberbank/216808967729,СберБанк,"2-я Мелитопольская ул., 3А, Москва",www.sberbank.com,"'mon': 09:30-20:00, 'tue': 09:30-20:00, 'wed': 09:30-20:00, 'thu': 09:30-20:00, 'fri': 09:30-20:00, 'sat': 09:00-16:00, 'sun': выходной",55.539360,37.573807,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",90,53,50,90,82,83,,,,2024-10-03 11:47:03
338,sberbank/1498939078,СберБанк,"посёлок подсобного хозяйства Воскресенское, 27В",www.sberbank.com,"'mon': выходной, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-13:45, 'sun': выходной",55.530226,37.443550,"2,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",34,4,7,,,0,,,,2024-10-03 11:47:03
339,sberbank/235259139937,СберБанк,"ул. Юных Ленинцев, 3, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.699589,37.736087,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",88,74,78,,,,,,,2024-10-03 11:47:03
340,sberbank/1091205211,СберБанк,"Болотниковская ул., 21, стр. 1, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 08:30-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-15:30, 'sun': выходной",55.656595,37.597594,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",84,56,58,,75,,,,,2024-10-03 11:47:03
341,sberbank/1017345598,СберБанк,"Жулебинский бул., 28, корп. 1, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 10:00-15:00, 'sun': выходной",55.689725,37.854755,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,68,70,,96,64,,,,2024-10-03 11:47:03
342,sberbank/1104414157,СберБанк,"ул. Академика Челомея, 4Б, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.662390,37.533607,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",90,80,79,,96,47,,,,2024-10-03 11:47:03
343,sberbank/1115514801,СберБанк,"ул. Судакова, 17, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 10:00-15:00, 'sun': выходной",55.673184,37.750451,"4,7",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,66,58,91,95,50,,,,2024-10-03 11:47:03
344,sberbank/1164162982,СберБанк,"2-й Южнопортовый пр., 12А, корп. 1, стр. 13, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.702303,37.689473,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",83,78,56,,79,33,,,,2024-10-03 11:47:03
345,sberbank/1082475419,СберБанк,"ул. Победы, 1/13, Химки",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-16:30, 'sun': выходной",55.899104,37.456280,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",77,41,37,,92,,,,,2024-10-03 11:47:03
346,sberbank/1137208987,СберБанк,"ул. Красного Маяка, 1, корп. 1, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-17:00, 'sun': выходной",55.610794,37.600558,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",88,67,56,,94,,,,,2024-10-03 11:47:03
347,sberbank/194871878014,СберБанк,"Открытое ш., 17, стр. 13, Москва",www.sberbank.com,"'mon': 08:30-19:00, 'tue': 08:30-19:00, 'wed': 08:30-19:00, 'thu': 08:30-19:00, 'fri': 08:30-19:00, 'sat': выходной, 'sun': выходной",55.822766,37.753864,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,58,48,,85,44,,,,2024-10-03 11:47:03
348,sberbank/1204166320,СберБанк,"Речная ул., 6, Красногорск",www.sberbank.com,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': выходной, 'sun': выходной",55.822903,37.338556,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",73,58,48,,87,31,,,,2024-10-03 11:47:03
349,sberbank/1099170064,СберБанк,"Пролетарский просп., 6, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-17:00, 'sun': выходной",55.646462,37.655787,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,71,63,67,94,,,,,2024-10-03 11:47:03
350,sberbank/1105986943,СберБанк,"просп. Маршала Жукова, 44, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-16:30, 'sun': выходной",55.777254,37.467018,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,70,80,31,95,75,,43,,2024-10-03 11:47:03
351,sberbank/240876996528,СберБанк,"Шипиловский пр., 39, корп. 1, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 09:30-17:00, 'sun': выходной",55.611308,37.696741,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,76,87,70,94,70,,,,2024-10-03 11:47:03
352,sberbank/1277089710,СберПервый,"Соймоновский пр., 5, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.743233,37.604358,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,71,12,,,,,,,2024-10-03 11:47:03
353,sberbank/1097312939,СберБанк,"Солнечногорская ул., 5, корп. 1, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-17:00, 'sun': выходной",55.857766,37.515362,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",79,75,70,,96,90,,,,2024-10-03 11:47:03
354,sberbank/81525114423,СберБанк,"Молодогвардейская ул., 25, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-14:00, 'sun': выходной",55.733498,37.419323,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",85,60,43,,98,58,,,,2024-10-03 11:47:03
355,sberbank/1058537510,СберБанк,"Большая Переяславская ул., 9, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': выходной, 'sun': выходной",55.783352,37.641378,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",76,54,60,,88,60,,,,2024-10-03 11:47:03
356,sberbank/1133736123,СберБанк,"ул. Кирова, 9, Реутов",www.sberbank.com,"'mon': выходной, 'tue': 09:30-18:30, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.757810,37.851314,"4,7",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/careersber']",86,68,38,,81,64,,,46,2024-10-03 11:47:03
357,sberbank/1100986746,СберБанк,"Советская ул., 34А, Видное",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-15:00, 'sun': выходной",55.548564,37.701466,"4,9",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",81,77,75,,61,37,,68,69,2024-10-03 11:47:03
358,sberbank/121176118798,СберБанк,"Рождественская ул., 31, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-17:00, 'sun': 10:00-15:00",55.705919,37.931731,"4,8",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",86,66,50,,81,87,,47,,2024-10-03 11:47:03
359,sberbank/1101473489,СберБанк,"Чертановская ул., 32А, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-16:00, 'sun': выходной",55.617836,37.592491,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",88,82,86,,97,76,,,,2024-10-03 11:47:03
360,sberbank/1108012618,СберБанк,"Туристская ул., 19, корп. 1, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 09:30-16:00, 'sun': выходной",55.852233,37.421146,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",85,78,67,,96,85,,,,2024-10-03 11:47:03
361,sberbank/45493384758,СберБанк,"ул. Трофимова, 1/17, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.703961,37.660512,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,57,80,,86,,,,,2024-10-03 11:47:03
362,sberbank/1130831788,СберБанк,"Ленинский просп., 148, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.655524,37.493039,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",86,76,54,,100,20,,,,2024-10-03 11:47:03
363,sberbank/1102925442,СберБанк,"Большая Андроньевская ул., 6, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-15:00, 'sun': выходной",55.745782,37.669073,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",73,62,70,,77,,,,,2024-10-03 11:47:03
364,sberbank/121370056707,СберБанк,"ул. Советской Армии, 17/52, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-17:30, 'sun': выходной",55.792574,37.615470,"4,1",['8 (800) 555-55-50Показать телефон'],['https://vk.com/sberbank'],,,,,,,,,,2024-10-03 11:47:03
365,sberbank/1255204801,СберБанк,"Бутырская ул., 2/18, Москва",www.sberbank.com,"'mon': 09:30-20:00, 'tue': 09:30-20:00, 'wed': 09:30-20:00, 'thu': 09:30-20:00, 'fri': 09:30-20:00, 'sat': 10:30-15:30, 'sun': 10:30-15:30",55.794452,37.586472,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",73,62,44,,81,,,,,2024-10-03 11:47:03
366,sberbank/1132040156,СберБанк,"просп. Будённого, 30/8, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-16:00, 'sun': выходной",55.762110,37.734704,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",70,58,42,,92,,,,,2024-10-03 11:47:03
367,sberbank/1134691043,СберБанк,"Рублёвское ш., 16, корп. 1, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-15:00, 'sun': выходной",55.740193,37.434370,"4,7",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",90,79,71,,86,,,,,2024-10-03 11:47:03
368,sberbank/217428131038,СберБанк,"ул. Плющиха, 42, Москва",www.sberbank.com,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",55.741024,37.576367,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",80,55,50,,,46,,,,2024-10-03 11:47:03
369,sberbank/1064988029,СберБанк,"Севанская ул., 23, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:30-14:30, 'sun': выходной",55.623935,37.648259,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,53,31,,92,23,,,,2024-10-03 11:47:03
